timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency
1443559569124,2192,Multiple DB 5,200,OK,Azure A1 2-35,text,true,402,88,88,http://azua1.test.itcrowd/db?queries=5,2192
1443559567727,3599,Multiple DB update 500,200,OK,Azure A1 2-9,text,true,16163,88,88,http://azua1.test.itcrowd/updates?queries=500,3339
1443559569061,2301,Multiple DB 50,200,OK,Azure A1 2-25,text,true,1839,89,89,http://azua1.test.itcrowd/db?queries=50,2170
1443559568637,2794,Multiple DB 500,200,OK,Azure A1 2-20,text,true,16172,89,89,http://azua1.test.itcrowd/db?queries=500,2662
1443559569054,2569,Hello json,200,OK,Azure A1 2-69,text,true,270,91,91,http://azua1.test.itcrowd/json,2569
1443559569249,2418,simple DB,200,OK,Azure A1 2-51,text,true,274,92,92,http://azua1.test.itcrowd/db,2418
1443559569156,2521,Hello json,200,OK,Azure A1 2-70,text,true,270,92,92,http://azua1.test.itcrowd/json,2521
1443559569175,2553,Multiple DB update 50,200,OK,Azure A1 2-6,text,true,1830,92,92,http://azua1.test.itcrowd/updates?queries=50,2423
1443559569113,2620,Multiple DB update 50,200,OK,Azure A1 2-7,text,true,1835,92,92,http://azua1.test.itcrowd/updates?queries=50,2487
1443559569314,2441,Multiple DB 5,200,OK,Azure A1 2-36,text,true,403,92,92,http://azua1.test.itcrowd/db?queries=5,2441
1443559569319,2465,simple DB,200,OK,Azure A1 2-52,text,true,274,93,93,http://azua1.test.itcrowd/db,2465
1443559568494,3335,Multiple DB update 500,200,OK,Azure A1 2-10,text,true,16141,93,93,http://azua1.test.itcrowd/updates?queries=500,3076
1443559569321,2509,Multiple DB 5,200,OK,Azure A1 2-37,text,true,404,93,93,http://azua1.test.itcrowd/db?queries=5,2509
1443559569381,2452,simple DB,200,OK,Azure A1 2-53,text,true,272,93,93,http://azua1.test.itcrowd/db,2452
1443559569257,2579,Hello json,200,OK,Azure A1 2-71,text,true,270,93,93,http://azua1.test.itcrowd/json,2579
1443559569238,2611,Multiple DB 50,200,OK,Azure A1 2-26,text,true,1835,93,93,http://azua1.test.itcrowd/db?queries=50,2480
1443559569304,2596,Fortunes,200,OK,Azure A1 2-15,text,true,2491,94,94,http://azua1.test.itcrowd/fortunes,2459
1443559569400,2506,Multiple DB 5,200,OK,Azure A1 2-38,text,true,403,94,94,http://azua1.test.itcrowd/db?queries=5,2506
1443559569356,2594,Hello json,200,OK,Azure A1 2-72,text,true,270,94,94,http://azua1.test.itcrowd/json,2594
1443559569467,2496,Multiple DB 5,200,OK,Azure A1 2-39,text,true,403,95,95,http://azua1.test.itcrowd/db?queries=5,2496
1443559569456,2536,Hello json,200,OK,Azure A1 2-73,text,true,270,95,95,http://azua1.test.itcrowd/json,2536
1443559569173,2839,Multiple DB 500,200,OK,Azure A1 2-21,text,true,16151,95,95,http://azua1.test.itcrowd/db?queries=500,2709
1443559569604,2422,Multiple DB 5,200,OK,Azure A1 2-40,text,true,404,95,95,http://azua1.test.itcrowd/db?queries=5,2422
1443559569559,2511,Hello json,200,OK,Azure A1 2-74,text,true,270,96,96,http://azua1.test.itcrowd/json,2511
1443559569417,2672,Multiple DB 50,200,OK,Azure A1 2-27,text,true,1830,96,96,http://azua1.test.itcrowd/db?queries=50,2544
1443559569725,2369,simple DB,200,OK,Azure A1 2-54,text,true,274,96,96,http://azua1.test.itcrowd/db,2369
1443559569656,2474,Hello json,200,OK,Azure A1 2-75,text,true,270,96,96,http://azua1.test.itcrowd/json,2474
1443559569758,2373,Hello json,200,OK,Azure A1 2-76,text,true,270,96,96,http://azua1.test.itcrowd/json,2373
1443559569406,2733,Multiple DB update 5,200,OK,Azure A1 2-5,text,true,403,96,96,http://azua1.test.itcrowd/updates?queries=5,2733
1443559569618,2554,Fortunes,200,OK,Azure A1 2-16,text,true,2491,96,96,http://azua1.test.itcrowd/fortunes,2422
1443559569858,2329,Hello json,200,OK,Azure A1 2-77,text,true,270,96,96,http://azua1.test.itcrowd/json,2329
1443559570066,2129,simple DB,200,OK,Azure A1 2-55,text,true,273,96,96,http://azua1.test.itcrowd/db,2129
1443559569672,2550,Multiple DB 50,200,OK,Azure A1 2-28,text,true,1831,96,96,http://azua1.test.itcrowd/db?queries=50,2422
1443559569958,2272,Hello json,200,OK,Azure A1 2-78,text,true,270,96,96,http://azua1.test.itcrowd/json,2271
1443559570005,2233,Multiple DB update 5,200,OK,Azure A1 2-4,text,true,403,96,96,http://azua1.test.itcrowd/updates?queries=5,2233
1443559570138,2133,simple DB,200,OK,Azure A1 2-56,text,true,274,96,96,http://azua1.test.itcrowd/db,2133
1443559570055,2217,Hello json,200,OK,Azure A1 2-79,text,true,270,96,96,http://azua1.test.itcrowd/json,2217
1443559570188,2110,simple DB,200,OK,Azure A1 2-57,text,true,274,96,96,http://azua1.test.itcrowd/db,2110
1443559570233,2111,Multiple DB 5,200,OK,Azure A1 2-41,text,true,400,96,96,http://azua1.test.itcrowd/db?queries=5,2111
1443559569797,2549,Multiple DB 50,200,OK,Azure A1 2-29,text,true,1836,96,96,http://azua1.test.itcrowd/db?queries=50,2421
1443559570251,2101,Multiple DB 5,200,OK,Azure A1 2-42,text,true,403,96,96,http://azua1.test.itcrowd/db?queries=5,2101
1443559569061,3298,Multiple DB update 500,200,OK,Azure A1 2-11,text,true,16153,97,97,http://azua1.test.itcrowd/updates?queries=500,3035
1443559570286,2077,simple DB,200,OK,Azure A1 2-58,text,true,274,97,97,http://azua1.test.itcrowd/db,2077
1443559570160,2235,Hello json,200,OK,Azure A1 2-80,text,true,270,97,97,http://azua1.test.itcrowd/json,2235
1443559570324,2112,Multiple DB 5,200,OK,Azure A1 2-43,text,true,404,97,97,http://azua1.test.itcrowd/db?queries=5,2112
1443559570184,2281,Fortunes,200,OK,Azure A1 2-17,text,true,2491,98,98,http://azua1.test.itcrowd/fortunes,2154
1443559570342,2140,simple DB,200,OK,Azure A1 2-59,text,true,274,98,98,http://azua1.test.itcrowd/db,2140
1443559570259,2440,Hello json,200,OK,Azure A1 2-81,text,true,270,100,100,http://azua1.test.itcrowd/json,2440
1443559570373,2396,Multiple DB 50,200,OK,Azure A1 2-30,text,true,1835,101,101,http://azua1.test.itcrowd/db?queries=50,2268
1443559570369,2427,Multiple DB update 50,200,OK,Azure A1 2-8,text,true,1833,101,101,http://azua1.test.itcrowd/updates?queries=50,2297
1443559570383,2826,Multiple DB 5,200,OK,Azure A1 2-44,text,true,403,105,105,http://azua1.test.itcrowd/db?queries=5,2826
1443559570398,2830,simple DB,200,OK,Azure A1 2-60,text,true,274,105,105,http://azua1.test.itcrowd/db,2830
1443559570361,2924,Hello json,200,OK,Azure A1 2-82,text,true,270,106,106,http://azua1.test.itcrowd/json,2923
1443559570429,2870,simple DB,200,OK,Azure A1 2-61,text,true,272,106,106,http://azua1.test.itcrowd/db,2870
1443559570466,2842,Multiple DB 5,200,OK,Azure A1 2-45,text,true,403,106,106,http://azua1.test.itcrowd/db?queries=5,2842
1443559569736,3606,Multiple DB 500,200,OK,Azure A1 2-22,text,true,16147,106,106,http://azua1.test.itcrowd/db?queries=500,3474
1443559570501,2874,simple DB,200,OK,Azure A1 2-62,text,true,274,107,107,http://azua1.test.itcrowd/db,2874
1443559570460,2987,Hello json,200,OK,Azure A1 2-83,text,true,270,107,107,http://azua1.test.itcrowd/json,2987
1443559570554,2904,Multiple DB 5,200,OK,Azure A1 2-46,text,true,404,107,107,http://azua1.test.itcrowd/db?queries=5,2904
1443559570501,3022,Fortunes,200,OK,Azure A1 2-18,text,true,2491,108,108,http://azua1.test.itcrowd/fortunes,2894
1443559570494,3045,Multiple DB 50,200,OK,Azure A1 2-31,text,true,1833,108,108,http://azua1.test.itcrowd/db?queries=50,2916
1443559570557,3075,Hello json,200,OK,Azure A1 2-84,text,true,270,109,109,http://azua1.test.itcrowd/json,3075
1443559570727,2928,simple DB,200,OK,Azure A1 2-63,text,true,274,109,109,http://azua1.test.itcrowd/db,2928
1443559570660,3022,Hello json,200,OK,Azure A1 2-85,text,true,270,110,110,http://azua1.test.itcrowd/json,3022
1443559570324,3369,Multiple DB 500,200,OK,Azure A1 2-23,text,true,16152,110,110,http://azua1.test.itcrowd/db?queries=500,3240
1443559570760,2945,Hello json,200,OK,Azure A1 2-86,text,true,270,110,110,http://azua1.test.itcrowd/json,2945
1443559570635,3075,Multiple DB 50,200,OK,Azure A1 2-32,text,true,1829,110,110,http://azua1.test.itcrowd/db?queries=50,2946
1443559570668,3060,Multiple DB 50,200,OK,Azure A1 2-33,text,true,1827,110,110,http://azua1.test.itcrowd/db?queries=50,2931
1443559570906,2854,Multiple DB 5,200,OK,Azure A1 2-47,text,true,404,111,111,http://azua1.test.itcrowd/db?queries=5,2854
1443559570951,2925,simple DB,200,OK,Azure A1 2-64,text,true,274,112,112,http://azua1.test.itcrowd/db,2925
1443559570966,3004,Multiple DB 5,200,OK,Azure A1 2-48,text,true,403,113,113,http://azua1.test.itcrowd/db?queries=5,3004
1443559570861,3159,Hello json,200,OK,Azure A1 2-87,text,true,270,113,113,http://azua1.test.itcrowd/json,3159
1443559571001,3079,simple DB,200,OK,Azure A1 2-65,text,true,274,114,114,http://azua1.test.itcrowd/db,3079
1443559571013,3318,Multiple DB 50,200,OK,Azure A1 2-34,text,true,1831,116,116,http://azua1.test.itcrowd/db?queries=50,3189
1443559570962,3387,Hello json,200,OK,Azure A1 2-88,text,true,270,116,116,http://azua1.test.itcrowd/json,3387
1443559571063,3298,Multiple DB 5,200,OK,Azure A1 2-49,text,true,404,117,117,http://azua1.test.itcrowd/db?queries=5,3298
1443559571110,3307,simple DB,200,OK,Azure A1 2-66,text,true,274,117,117,http://azua1.test.itcrowd/db,3307
1443559571169,3255,simple DB,200,OK,Azure A1 2-67,text,true,274,117,117,http://azua1.test.itcrowd/db,3255
1443559571030,3394,Fortunes,200,OK,Azure A1 2-19,text,true,2491,117,117,http://azua1.test.itcrowd/fortunes,3262
1443559571140,3287,Multiple DB 5,200,OK,Azure A1 2-50,text,true,403,117,117,http://azua1.test.itcrowd/db?queries=5,3287
1443559570291,4137,Multiple DB update 500,200,OK,Azure A1 2-12,text,true,16150,117,117,http://azua1.test.itcrowd/updates?queries=500,4004
1443559570727,3731,Multiple DB update 500,500,Internal Server Error,Azure A1 2-14,text,false,848,117,117,http://azua1.test.itcrowd/updates?queries=500,3731
1443559571161,3315,Hello json,200,OK,Azure A1 2-90,text,true,270,118,118,http://azua1.test.itcrowd/json,3315
1443559571060,3416,Hello json,200,OK,Azure A1 2-89,text,true,270,118,118,http://azua1.test.itcrowd/json,3416
1443559570941,3536,Multiple DB 500,200,OK,Azure A1 2-24,text,true,16148,118,118,http://azua1.test.itcrowd/db?queries=500,3406
1443559571206,3292,simple DB,200,OK,Azure A1 2-68,text,true,274,118,118,http://azua1.test.itcrowd/db,3292
1443559571262,3281,Hello json,200,OK,Azure A1 2-91,text,true,270,118,118,http://azua1.test.itcrowd/json,3281
1443559571360,3250,Hello json,200,OK,Azure A1 2-92,text,true,270,119,119,http://azua1.test.itcrowd/json,3250
1443559571463,3166,Hello json,200,OK,Azure A1 2-93,text,true,270,119,119,http://azua1.test.itcrowd/json,3166
1443559571625,3041,simple DB,200,OK,Azure A1 2-69,text,true,274,120,120,http://azua1.test.itcrowd/db,3041
1443559571672,3012,Multiple DB 5,200,OK,Azure A1 2-51,text,true,403,120,120,http://azua1.test.itcrowd/db?queries=5,3012
1443559571318,3390,Multiple DB 50,200,OK,Azure A1 2-35,text,true,1837,120,120,http://azua1.test.itcrowd/db?queries=50,3262
1443559571678,3032,simple DB,200,OK,Azure A1 2-70,text,true,273,120,120,http://azua1.test.itcrowd/db,3032
1443559571559,3157,Hello json,200,OK,Azure A1 2-94,text,true,270,120,120,http://azua1.test.itcrowd/json,3157
1443559571785,2985,Multiple DB 5,200,OK,Azure A1 2-52,text,true,403,121,121,http://azua1.test.itcrowd/db?queries=5,2985
1443559571433,3343,Fortunes,200,OK,Azure A1 2-20,text,true,2491,121,121,http://azua1.test.itcrowd/fortunes,3212
1443559571734,3053,Multiple DB update 5,200,OK,Azure A1 2-7,text,true,402,121,121,http://azua1.test.itcrowd/updates?queries=5,3053
1443559571730,3088,Multiple DB update 5,200,OK,Azure A1 2-6,text,true,404,120,120,http://azua1.test.itcrowd/updates?queries=5,3088
1443559570611,4209,Multiple DB update 500,200,OK,Azure A1 2-13,text,true,16154,119,119,http://azua1.test.itcrowd/updates?queries=500,3947
1443559571328,3496,Multiple DB update 50,200,OK,Azure A1 2-9,text,true,1835,119,119,http://azua1.test.itcrowd/updates?queries=50,3367
1443559571664,3160,Hello json,200,OK,Azure A1 2-95,text,true,270,119,119,http://azua1.test.itcrowd/json,3160
1443559571835,3070,Multiple DB 5,200,OK,Azure A1 2-53,text,true,402,120,120,http://azua1.test.itcrowd/db?queries=5,3070
1443559571837,3071,simple DB,200,OK,Azure A1 2-71,text,true,273,120,120,http://azua1.test.itcrowd/db,3071
1443559571756,3202,Multiple DB 50,200,OK,Azure A1 2-36,text,true,1830,120,120,http://azua1.test.itcrowd/db?queries=50,3073
1443559571761,3205,Hello json,200,OK,Azure A1 2-96,text,true,270,121,121,http://azua1.test.itcrowd/json,3204
1443559571952,3092,simple DB,200,OK,Azure A1 2-72,text,true,273,121,121,http://azua1.test.itcrowd/db,3092
1443559571831,3246,Multiple DB 50,200,OK,Azure A1 2-37,text,true,1833,122,122,http://azua1.test.itcrowd/db?queries=50,3117
1443559571830,3292,Multiple DB update 50,200,OK,Azure A1 2-10,text,true,1835,122,122,http://azua1.test.itcrowd/updates?queries=50,3157
1443559571864,3296,Hello json,200,OK,Azure A1 2-97,text,true,270,122,122,http://azua1.test.itcrowd/json,3296
1443559571994,3174,simple DB,200,OK,Azure A1 2-73,text,true,273,123,123,http://azua1.test.itcrowd/db,3174
1443559571370,3859,Multiple DB 500,200,OK,Azure A1 2-25,text,true,16149,123,123,http://azua1.test.itcrowd/db?queries=500,3720
1443559571907,3326,Multiple DB 50,200,OK,Azure A1 2-38,text,true,1837,123,123,http://azua1.test.itcrowd/db?queries=50,3194
1443559572071,3178,simple DB,200,OK,Azure A1 2-74,text,true,274,123,123,http://azua1.test.itcrowd/db,3178
1443559571969,3347,Multiple DB 50,200,OK,Azure A1 2-39,text,true,1836,124,124,http://azua1.test.itcrowd/db?queries=50,3216
1443559571961,3358,Hello json,200,OK,Azure A1 2-98,text,true,270,124,124,http://azua1.test.itcrowd/json,3358
1443559572014,3367,Fortunes,200,OK,Azure A1 2-21,text,true,2491,125,125,http://azua1.test.itcrowd/fortunes,3237
1443559572131,3283,simple DB,200,OK,Azure A1 2-75,text,true,274,125,125,http://azua1.test.itcrowd/db,3283
1443559572027,3411,Multiple DB 50,200,OK,Azure A1 2-40,text,true,1834,125,125,http://azua1.test.itcrowd/db?queries=50,3280
1443559572095,3374,Multiple DB 5,200,OK,Azure A1 2-54,text,true,403,126,126,http://azua1.test.itcrowd/db?queries=5,3374
1443559572133,3384,simple DB,200,OK,Azure A1 2-76,text,true,273,126,126,http://azua1.test.itcrowd/db,3384
1443559572189,3431,simple DB,200,OK,Azure A1 2-77,text,true,274,127,127,http://azua1.test.itcrowd/db,3431
1443559572064,3624,Hello json,200,OK,Azure A1 2-99,text,true,270,128,128,http://azua1.test.itcrowd/json,3624
1443559572196,3527,Multiple DB 5,200,OK,Azure A1 2-55,text,true,403,128,128,http://azua1.test.itcrowd/db?queries=5,3527
1443559571850,3907,Multiple DB 500,200,OK,Azure A1 2-26,text,true,16139,128,128,http://azua1.test.itcrowd/db?queries=500,3770
1443559572231,3579,simple DB,200,OK,Azure A1 2-78,text,true,273,129,129,http://azua1.test.itcrowd/db,3579
1443559572272,3635,simple DB,200,OK,Azure A1 2-79,text,true,274,130,130,http://azua1.test.itcrowd/db,3635
1443559572272,3728,Multiple DB 5,200,OK,Azure A1 2-56,text,true,404,131,131,http://azua1.test.itcrowd/db?queries=5,3728
1443559572163,3905,Hello json,200,OK,Azure A1 2-100,text,true,270,132,132,http://azua1.test.itcrowd/json,3905
1443559572299,3872,Multiple DB 5,200,OK,Azure A1 2-57,text,true,403,133,133,http://azua1.test.itcrowd/db?queries=5,3872
1443559572091,4123,Multiple DB 500,200,OK,Azure A1 2-27,text,true,16126,133,133,http://azua1.test.itcrowd/db?queries=500,3993
1443559572370,3943,Multiple DB 5,200,OK,Azure A1 2-58,text,true,402,134,134,http://azua1.test.itcrowd/db?queries=5,3942
1443559572346,4014,Multiple DB 50,200,OK,Azure A1 2-41,text,true,1832,134,134,http://azua1.test.itcrowd/db?queries=50,3886
1443559572264,4170,Hello json,200,OK,Azure A1 2-101,text,true,270,135,135,http://azua1.test.itcrowd/json,4170
1443559571902,4556,Multiple DB update 500,200,OK,Azure A1 2-15,text,true,16154,135,135,http://azua1.test.itcrowd/updates?queries=500,4291
1443559572354,4108,Multiple DB 50,200,OK,Azure A1 2-42,text,true,1838,135,135,http://azua1.test.itcrowd/db?queries=50,3980
1443559572397,4081,simple DB,200,OK,Azure A1 2-80,text,true,274,136,136,http://azua1.test.itcrowd/db,4081
1443559572224,4342,Multiple DB 500,200,OK,Azure A1 2-28,text,true,16148,137,137,http://azua1.test.itcrowd/db?queries=500,4210
1443559572484,4134,Multiple DB 5,200,OK,Azure A1 2-59,text,true,403,137,137,http://azua1.test.itcrowd/db?queries=5,4134
1443559572364,4268,Hello json,200,OK,Azure A1 2-102,text,true,270,137,137,http://azua1.test.itcrowd/json,4268
1443559572438,4260,Multiple DB 50,200,OK,Azure A1 2-43,text,true,1829,138,138,http://azua1.test.itcrowd/db?queries=50,4105
1443559572561,4138,Hello json,200,OK,Azure A1 2-104,text,true,270,138,138,http://azua1.test.itcrowd/json,4138
1443559572464,4235,Hello json,200,OK,Azure A1 2-103,text,true,270,138,138,http://azua1.test.itcrowd/json,4235
1443559572370,4347,Multiple DB update 50,200,OK,Azure A1 2-11,text,true,1835,138,138,http://azua1.test.itcrowd/updates?queries=50,4217
1443559572700,4027,simple DB,200,OK,Azure A1 2-81,text,true,274,138,138,http://azua1.test.itcrowd/db,4027
1443559572665,4106,Hello json,200,OK,Azure A1 2-105,text,true,270,139,139,http://azua1.test.itcrowd/json,4106
1443559576729,139,Multiple DB 5,502,Bad Gateway,Azure A1 2-81,text,false,346,140,140,http://azua1.test.itcrowd/db?queries=5,139
1443559572764,4104,Hello json,200,OK,Azure A1 2-106,text,true,270,140,140,http://azua1.test.itcrowd/json,4104
1443559572865,4153,Hello json,200,OK,Azure A1 2-107,text,true,270,141,141,http://azua1.test.itcrowd/json,4153
1443559572348,4670,Multiple DB 500,200,OK,Azure A1 2-29,text,true,16159,141,141,http://azua1.test.itcrowd/db?queries=500,4466
1443559572966,4052,Hello json,200,OK,Azure A1 2-108,text,true,270,141,141,http://azua1.test.itcrowd/json,4052
1443559573064,3955,Hello json,200,OK,Azure A1 2-109,text,true,270,141,141,http://azua1.test.itcrowd/json,3955
1443559572797,4299,Multiple DB update 5,200,OK,Azure A1 2-8,text,true,402,142,142,http://azua1.test.itcrowd/updates?queries=5,4299
1443559573229,3887,Multiple DB 5,200,OK,Azure A1 2-60,text,true,401,141,141,http://azua1.test.itcrowd/db?queries=5,3887
1443559573166,3972,Hello json,200,OK,Azure A1 2-110,text,true,270,141,141,http://azua1.test.itcrowd/json,3972
1443559573286,3861,simple DB,200,OK,Azure A1 2-82,text,true,273,141,141,http://azua1.test.itcrowd/db,3861
1443559577023,129,simple DB,502,Bad Gateway,Azure A1 2-108,text,false,346,141,141,http://azua1.test.itcrowd/db,129
1443559573210,3970,Multiple DB 50,200,OK,Azure A1 2-44,text,true,1835,142,142,http://azua1.test.itcrowd/db?queries=50,3839
1443559573300,3899,Multiple DB 5,200,OK,Azure A1 2-61,text,true,403,142,142,http://azua1.test.itcrowd/db?queries=5,3899
1443559573376,3908,Multiple DB 5,200,OK,Azure A1 2-62,text,true,404,143,143,http://azua1.test.itcrowd/db?queries=5,3908
1443559573263,4021,Hello json,200,OK,Azure A1 2-111,text,true,270,143,143,http://azua1.test.itcrowd/json,4021
1443559573364,3944,Hello json,200,OK,Azure A1 2-112,text,true,270,143,143,http://azua1.test.itcrowd/json,3944
1443559572771,4538,Multiple DB 500,200,OK,Azure A1 2-30,text,true,16160,143,143,http://azua1.test.itcrowd/db?queries=500,4408
1443559573447,3870,simple DB,200,OK,Azure A1 2-83,text,true,274,143,143,http://azua1.test.itcrowd/db,3870
1443559572174,5170,Multiple DB update 500,200,OK,Azure A1 2-16,text,true,16159,143,143,http://azua1.test.itcrowd/updates?queries=500,4903
1443559573461,3914,Hello json,200,OK,Azure A1 2-113,text,true,270,144,144,http://azua1.test.itcrowd/json,3914
1443559573309,4104,Multiple DB 50,200,OK,Azure A1 2-45,text,true,1831,144,144,http://azua1.test.itcrowd/db?queries=50,3975
1443559573343,4073,Fortunes,200,OK,Azure A1 2-22,text,true,2491,144,144,http://azua1.test.itcrowd/fortunes,3941
1443559577310,130,Fortunes,502,Bad Gateway,Azure A1 2-30,text,false,346,144,144,http://azua1.test.itcrowd/fortunes,130
1443559577318,129,Multiple DB 5,502,Bad Gateway,Azure A1 2-83,text,false,346,144,144,http://azua1.test.itcrowd/db?queries=5,129
1443559573633,3814,simple DB,200,OK,Azure A1 2-84,text,true,274,144,144,http://azua1.test.itcrowd/db,3814
